Country,Site,Cluster,Plot,Latitude,Longitude,Depth,pH,Percent_N,Percent_C,Percent_Inorg_C,Percent_Org_C,Am.Ox.Al,Am.Ox.Fe,AmOx.Mn,AmOx.P,Olsen.P,pbi,Caex,Kex,Mgex,Naex,eCEC,Al,Ca,Co,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,P,Pb,S,Zn,As.75,Se.78,Mo.95,Cd.114
Mali,Kontela,11,1,14.82578833,-10.99383,Topsoil,7.19,0.06,0.77,0,0.77,2400.680429,2028.840913,305.4241163,-93.19750641,0.96,57.73,5.53,0.407149265,2.396235076,1.45627841,9.606965681,28506.02102,1310.512197,14.65717983,64.09709025,17.12531546,45246.70468,2369.698796,2926.711301,476.7384542,485.89463,22.23350096,58.24448514,16.10643393,77.30493786,18.722749,3.791195063,0.918016301,0.602598182,0.005839561
Tanzania,Bukwaya,7,1,-3.00733495,33.04496384,Topsoil,6.16,0.03,0.36,0,0.36,1034.050046,978.7238371,95.25679239,-80.43386752,1.06,23.49,2.52,0.186428054,0.531446894,0.35988643,8.17025831,8431.997958,752.022405,2.470310268,8.662120559,3.093475207,6329.994052,1003.816927,605.1593083,120.2699831,178.3916621,2.862406386,51.34245313,6.653712689,35.90281089,8.450322017,0.602599868,0.317534116,0.162986477,0.013809524
Tanzania,Bukwaya,14,9,-3.03831196,33.08517075,Topsoil,6.82,0.04,0.45,0,0.45,1007.986669,962.5481166,164.0021627,188.0297415,8.2,28.7,0.77,0.043214628,0.659107042,0.042657103,0.868637222,9436.503254,1047.813084,4.109903057,32.26400433,12.97367266,18048.63973,795.9591657,623.4549085,223.2827396,51.02827395,4.970240204,370.5359761,10.49701692,45.06641664,15.16386532,2.009066492,0.378719353,0.792483168,0.015006478
Ghana,Kubeasi,9,1,6.68232667,-1.25978,Topsoil,6.04,0.07,0.75,0,0.75,462.6246139,714.179479,53.38432308,-83.64123978,2.14,23.26,2.16,0.160747845,0.31631117,0.045156685,1.058885865,6259.541928,553.0721941,2.800676443,16.43064456,2.853750229,6012.938798,287.1287506,264.4061679,97.74034965,41.42418723,3.523277104,61.65645791,4.078519018,63.69707615,5.804183573,3.632432246,0.191920679,0.138323538,0.009478092
Tanzania,Kidatu,1,1,-8.07403278,37.26938248,Topsoil,5.71,0.03,0.56,0,0.56,246.8223085,578.5172191,35.83400815,8.757169338,3.06,16.39,0.87,0.088410335,0.265389036,0.046928746,-0.022132272,3158.23189,211.3720662,0.811465133,3.896027556,1.16137158,2387.935748,134.2828221,98.22598857,47.29217252,19.87970822,0.996204792,37.36011225,26.25897314,19.82124376,6.679073172,0.101255482,0.119786091,0.063288242,0.013512782
Tanzania,Kidatu,1,2,-8.07435513,37.26464462,Topsoil,6.44,0.08,1.37,0,1.37,2196.948631,4313.876631,1026.18653,46.06331917,3.18,83.76,7.03,0.153229097,3.389073212,0.195610117,12.80543459,27524.72141,1523.441426,15.0178563,26.73902153,9.302563212,18451.96967,483.9875619,1075.452121,1201.77534,124.4650899,12.11135866,161.0385329,47.65377675,78.23899486,17.29307955,0.592354576,0.739876902,0.189831694,0.018039378
Tanzania,Kidatu,1,3,-8.07719231,37.26971054,Topsoil,6.64,0.06,1.04,0,1.04,326.6448795,446.5767179,130.9209305,40.60637207,4.48,13.38,3.81,0.058834738,0.638245243,-0.002038875,5.396367811,2690.532236,792.0593828,0.963318535,5.638614674,1.474040255,2657.620952,253.2177165,165.8572882,164.7743855,30.79098294,1.213210922,104.3182926,1.917033154,46.95895578,3.461284178,0.023669087,0.11463692,0.081448934,0.002649813
Tanzania,Kidatu,1,7,-8.07572269,37.27128601,Topsoil,6.52,0.04,0.73,0,0.73,192.0674051,195.8850976,49.00652021,9.404522388,2.58,11.04,2.26,0.059949973,0.505776764,0.017753636,4.73338683,1569.295745,509.4976207,0.51586585,4.891797701,0.818666202,1555.343491,284.6583574,104.5260965,64.29747969,25.96857122,0.615620298,42.97893425,1.383858545,23.53800356,1.900233249,-0.000816037,0.038722414,0.056591755,0.001691673
Tanzania,Kidatu,1,9,-8.071455,37.26804352,Topsoil,5.66,0.02,0.41,0,0.41,225.1749546,439.901147,19.53543306,6.536698865,2.84,14.52,0.65,0.094213703,0.188667371,0.050034055,-0.325449392,2387.228019,163.0935119,0.451784762,3.917912229,0.924656705,2210.43727,97.91288744,78.201867,25.80450508,19.25503705,0.719034599,30.32131094,1.669782649,12.48919044,2.041945055,0.046540362,0.085383293,0.060995969,0.000680349
Tanzania,Kidatu,2,1,-8.04190826,37.27168274,Topsoil,6.15,0.03,0.52,0,0.52,133.1416516,162.3206662,32.44392641,-91.99997798,3.98,10.44,1.16,0.097324101,0.220883845,0.009715439,1.804207636,1563.742218,348.9881699,0.574193383,9.442314441,1.136228535,1435.126621,113.8849894,99.32613939,43.80786715,29.33961825,0.547329013,45.86340065,2.064676647,23.90009138,2.073725089,-0.219038777,0.037957306,0.068036991,-0.006165582
Tanzania,Kidatu,2,3,-8.04970455,37.27443314,Topsoil,5.41,0.03,0.46,0,0.46,531.5332222,757.1940565,24.50667158,7.913064176,2.91,19.64,0.54,0.090499052,0.313209641,0.030283836,2.210974439,6971.476638,139.1714866,1.425212488,16.48337457,2.525929816,4310.126131,166.933261,142.7891708,34.14884395,26.42247219,3.142215267,53.30116373,1.900617269,22.47840748,2.760281587,0.074100347,0.219900934,0.085140628,0.002365555
Tanzania,Kidatu,2,8,-8.04705238,37.26789856,Topsoil,6.11,0.03,0.62,0,0.62,316.0990664,765.5996843,54.7851461,-9.471070285,3.64,14.13,1.33,0.134791762,0.509998514,0.026032964,3.058569079,4012.01921,336.6872582,1.0795707,10.57078881,3.18531236,3643.198105,210.9845117,155.9034973,70.66105865,19.59278441,2.039525267,72.79692584,1.944572223,28.56225527,3.409717771,0.106906987,0.135053162,0.109000441,0.001253562
Tanzania,Kidatu,3,1,-8.02105045,37.27035141,Topsoil,5.12,0.05,0.87,0,0.87,884.7274971,1158.124518,11.0527328,-20.42853439,3.7,29.51,0.76,0.139649252,0.342501869,0.069722906,1.733801772,9685.251705,210.9394496,0.757706475,10.8764936,3.716366303,4115.578866,299.7725549,144.4636586,16.65286688,49.66340495,3.10105088,61.85967618,4.068729471,31.12710258,5.613783227,0.140584038,0.184028486,0.047037075,-2.53E-05
Tanzania,Kidatu,3,7,-8.01868725,37.2668457,Topsoil,5.84,0.03,0.51,0,0.51,207.4165208,135.1201984,15.43352356,-21.40659281,2.66,9.34,0.58,0.057134678,0.175791368,0.006258487,-0.770794855,1882.004734,166.9251384,0.099930122,1.668946286,0.641052881,822.1521251,321.2065363,56.70596907,19.34050934,52.83090071,0.592070327,26.80666712,0.81611659,23.5389371,1.606157284,0.000201681,0.011294581,0.056089539,-8.21E-05
Tanzania,Kidatu,3,9,-8.01983738,37.26981354,Topsoil,6.16,0.03,0.45,0,0.45,145.2181375,159.1398834,30.9232476,-14.25069723,3.5,10.36,1.35,0.086844295,0.282307195,0.017971793,3.997268376,1226.583266,252.58286,0.113142106,2.641927583,1.101499972,1256.509871,253.0360363,70.90235666,33.42415294,45.10382481,0.473482369,38.37255967,0.482971888,22.16694021,1.901922042,0.015808711,0.020284295,0.047387004,0.000490361
Tanzania,Kidatu,4,1,-8.00080681,37.27236938,Topsoil,6.39,0.07,1.15,0,1.15,969.4102835,666.0582252,303.9075791,-62.32181848,3.08,29.2,4.65,0.723885265,0.611036116,0.023189626,12.26563366,16507.3663,1151.630424,6.255680465,23.33874619,5.536439532,10525.06481,1026.00332,690.0337868,381.3384736,61.41557752,6.045309632,171.3515882,6.30470044,69.79128125,11.21482795,0.480523843,0.730642096,0.133915687,-0.002109809
Tanzania,Kidatu,4,2,-8.00322819,37.27445221,Topsoil,6.6,0.04,0.73,0,0.73,1058.783504,464.0050904,394.5184575,24.25041177,4.66,13,2.59,0.121730285,0.58014468,0.010699413,-0.279083197,8318.929289,616.8769326,5.888164723,8.798387801,2.891715579,4823.707313,544.1067608,200.6412905,429.2244635,40.71451028,3.39258151,152.7954014,3.243350649,45.18975834,5.507499594,0.200462984,0.265218928,0.119107891,0.002513167
Tanzania,Kidatu,4,3,-8.00284767,37.27262878,Topsoil,6.52,0.06,1.14,0,1.14,2195.102399,857.3276845,441.3601029,144.8187373,15.62,37.73,3.98,0.267271846,0.96731424,0.016503878,4.164576844,21980.95944,1001.920806,6.472993411,13.79596725,7.229711865,9859.809067,764.2002664,437.0933032,513.1731055,39.93347297,7.926233182,361.3916252,5.555738943,66.65609695,10.79510248,0.535362242,0.600752027,0.201262606,0.003719322
Tanzania,Kidatu,4,4,-8.00265026,37.27005768,Topsoil,6.68,0.05,0.93,0,0.93,699.9715903,620.8563687,264.3577815,53.28108596,8.24,23.04,3.34,0.160576272,0.677301795,0.019173157,4.243583954,9874.397083,752.6941764,3.916491261,12.79657969,3.885995234,7613.968437,480.0245087,272.5066065,324.1412417,32.50388852,3.538892806,223.6124205,3.542148686,48.14851558,8.100423709,0.293038128,0.313291081,0.11476318,-0.000411877
Tanzania,Kidatu,4,6,-7.99751711,37.27462769,Topsoil,5.46,0.04,0.67,0,0.67,602.6751329,575.4113172,7.26176596,-9.058187515,4,23.5,0.75,0.140148693,0.286391018,0.040624833,-1.750287066,6526.419289,246.3683182,0.988584816,3.833086544,3.179645362,5114.758381,696.8255394,259.7449626,20.69594413,69.296044,1.916918772,95.30389052,1.282283031,28.04799134,5.658534171,0.134351718,0.148903067,0.07203395,-0.001962861
Tanzania,Kidatu,4,8,-7.99867821,37.27053452,Topsoil,6.75,0.13,2.16,0,2.16,1556.181207,1413.38993,466.2151093,62.52250983,5.57,42.95,9.53,0.571375442,2.233374433,0.039824319,10.43911801,29176.26635,2232.730253,9.302296679,15.85896074,14.54723462,16541.04619,1198.157112,913.1592567,566.6651286,79.92965261,11.3894682,344.3407152,8.22338709,139.2539336,16.02838409,0.976243876,1.015569873,0.227031284,0.007134001
Tanzania,Kidatu,5,2,-8.0697279,37.28847885,Topsoil,6.29,0.04,0.64,0,0.64,297.9787899,604.6642791,40.33255012,-10.58278031,2.64,12.69,1.4,0.059863142,0.412959518,0.003974635,3.238405522,2234.586623,410.0618713,0.421434252,7.721496986,1.265719641,2772.647788,164.7049083,95.47310855,49.91766333,26.71950655,1.083630774,52.63563895,2.865924822,29.80064016,2.453323694,0.043349546,0.041827185,0.131807074,-0.000351739
Tanzania,Kidatu,5,4,-8.07242203,37.29476166,Topsoil,5.61,0.03,0.54,0,0.54,215.734869,336.0476372,31.35252374,-22.7813788,3.52,14.99,1.02,0.105445304,0.405900892,0.024995241,1.994461218,3491.031457,229.5759681,0.655865072,3.654976328,1.336634272,2651.958169,193.0504132,126.6673115,38.73079381,25.1041482,1.053362966,35.98150142,2.543414881,21.79806715,2.011472942,0.092285662,0.097745129,0.063305594,0.00099848
Tanzania,Kidatu,5,7,-8.07329178,37.28985596,Topsoil,6.67,0.07,1.45,0,1.45,1402.589794,1165.741084,414.0731334,8.078828935,2.1,28.57,6.31,0.283388797,1.583629877,0.025629436,9.645242023,15226.1188,1535.338521,7.97297579,12.48676914,7.873777497,11140.18416,744.1470139,690.7160705,481.0444248,51.38860584,7.010491362,132.8488234,7.536462303,77.15056223,13.06564968,0.433681473,0.595290678,0.233438129,0.015194163
Tanzania,Kidatu,5,8,-8.06520844,37.29113388,Topsoil,6.43,0.02,0.41,0,0.41,343.0906198,212.7038561,87.27755127,0.242714755,3.55,10.03,0.97,0.080930663,0.337015322,0.015973899,2.014893219,3882.797153,228.340099,1.414514047,12.94279648,1.45156557,3123.32981,157.4091649,85.72878791,106.0363535,14.66642953,1.838114852,68.73249478,4.277429476,23.76581892,2.900204903,0.116334023,0.144583866,0.23496784,-4.70E-05
Tanzania,Kidatu,5,9,-8.06851482,37.29205704,Topsoil,6.17,0.03,0.47,0,0.47,124.7472214,303.0478294,44.0458372,-18.08307758,2.76,8.33,0.92,0.064356944,0.215283275,0.007872226,1.956926102,1809.921735,236.5931441,0.359054635,3.784471105,1.364058725,2014.842264,112.112577,58.60175832,48.56905529,13.13842297,0.67123048,43.05401399,2.618277104,29.15689856,2.604679832,0.177357228,0.036065625,0.181396743,0.010218272
Tanzania,Kidatu,6,1,-8.04761505,37.295681,Topsoil,5.67,0.04,0.71,0,0.71,352.7673853,581.9466457,65.71326037,-10.82810903,5.24,19.41,1.24,0.146466349,0.421942009,0.020164028,1.3243269,4842.69664,284.856633,1.388587104,6.926061491,2.300300676,3084.709202,253.3934865,139.6641755,81.78518083,26.57886935,1.899798562,51.90749523,3.318572698,34.2808667,3.084823031,0.082947918,0.114131385,0.099285666,-9.48E-05
Tanzania,Kidatu,6,2,-8.04401779,37.2890358,Topsoil,6.59,0.03,0.47,0,0.47,297.3827753,214.0706755,181.3954168,8.603423249,2.6,4.11,1.69,0.073503357,0.373854626,0.028408777,-0.030904341,3417.980649,361.3746982,1.232920398,11.99251157,1.530347875,2832.819661,193.8204472,81.70567399,209.0364889,16.68779224,1.605194899,77.54144865,2.403558732,26.61774179,2.947710296,0.041671098,0.08288004,0.157615157,-0.000701053
Tanzania,Kidatu,6,3,-8.04994011,37.2892189,Topsoil,6.22,0.06,0.95,0,0.95,322.3010427,1346.292154,273.4095097,-14.32742383,2.78,20.06,3.88,0.11378534,2.402327728,0.127980885,6.855971736,9043.639459,843.9470703,6.241203787,12.83927141,4.178619574,8966.892692,224.688979,697.2705315,376.041197,72.16001522,4.957628258,59.24833202,5.647425008,46.04806727,4.689424866,0.253430244,0.3768939,0.090442371,0.002466081
Tanzania,Kidatu,6,5,-8.04368782,37.28715897,Topsoil,6.38,0.06,1.02,0,1.02,433.5546592,942.6593789,55.51401172,-3.385708045,3.4,17.9,2.46,0.146540734,1.142342702,0.20154598,3.192180048,7264.639024,572.269763,2.016252633,6.469010919,3.07933097,5410.800677,295.6841417,295.7378534,78.03888326,80.03480743,2.56694786,64.36805777,5.138668595,43.7312095,3.781285786,0.205298787,0.299474859,0.137162259,0.001025589
Tanzania,Kidatu,6,6,-8.0465498,37.29567719,Topsoil,5.64,0.08,1.39,0,1.39,803.7166861,879.5059112,28.5848351,-1.9589234,5.5,27.91,1.6,0.298250016,0.949410534,0.050596018,5.528392839,12206.39291,404.7099151,2.129687934,10.41096789,4.356563338,4023.114584,366.6141267,255.0542723,47.75537049,47.68189815,4.668031856,83.16076607,4.550449709,54.82929102,5.644261145,0.14950504,0.264815734,0.133328841,0.007001012
Tanzania,Kidatu,7,1,-8.01963997,37.29085159,Topsoil,6.58,0.07,1.21,0,1.21,635.2554162,1223.640675,168.3866044,109.7134725,9.76,22.13,5.22,0.362123257,1.571963736,0.078303601,7.364915225,8398.273158,1456.755687,3.841488274,9.256433973,5.555588238,11485.65413,1047.844597,911.9376457,220.6985806,112.554081,4.294120445,350.36857,2.206377779,55.92458289,13.79792413,0.410007341,0.442369975,0.108553443,0.004894963
Tanzania,Kidatu,7,2,-8.02208328,37.29423141,Topsoil,7.66,0.06,1.18,0,1.18,1415.689306,3788.322051,684.3794413,30.76112547,3.9,57.71,5.57,0.293561788,4.131428101,3.158261656,15.01848514,19098.33881,1692.090347,13.55556774,12.76406272,11.40415642,27206.6726,1017.840034,1692.968011,818.6003244,931.1814319,9.713780684,208.3564189,6.467268967,54.01902242,16.42721363,0.816441132,0.904375467,0.137547778,0.005297962
Tanzania,Kidatu,7,3,-8.02381229,37.29229736,Topsoil,6.62,0.06,1.08,0,1.08,702.1220512,588.9931776,210.5699412,37.65873746,3.98,18.52,3.86,0.149043881,0.84239941,0.017942845,5.465136671,5666.663354,1012.759998,3.42314471,8.560621423,3.482953473,7531.259311,831.2324995,353.5372324,275.0881968,88.51049277,2.698122948,167.6637491,2.038582769,53.57650615,9.06264631,0.198754255,0.232103908,0.118265897,0.004685691
Tanzania,Kidatu,7,4,-8.02141762,37.29231644,Topsoil,5.57,0.05,0.76,0,0.76,792.1094103,1136.632028,14.10253188,2.919055564,5.14,25.7,1.16,0.210305391,0.519872741,0.04288132,2.383789723,9490.158451,357.8940929,1.925681357,6.162982713,4.671894647,8926.613086,875.9099932,363.9898466,38.12720015,93.7054874,3.218884086,127.3298339,2.461475685,30.74020377,7.401731838,0.206960462,0.282673678,0.112873869,0.003252785
Tanzania,Kidatu,7,5,-8.02501011,37.29659271,Topsoil,6.01,0.05,0.86,0,0.86,495.493425,863.8988606,20.20995241,32.11202172,8.34,26.04,2.86,0.29612862,0.956354056,0.053275112,3.698370658,7040.594218,766.0223331,1.903145812,7.592046253,4.668606443,8189.550242,770.7907561,485.9852402,45.9829816,94.49185051,3.127121454,217.7559067,1.648039496,43.17306752,9.118535796,0.281145542,0.301934056,0.06628144,0.002837994
Tanzania,Kidatu,7,6,-8.01975536,37.29181671,Topsoil,5.83,0.06,1.01,0,1.01,895.2936336,1675.556938,38.82184434,22.97584395,5.9,31.04,2.68,0.19616938,1.052901103,0.034711509,5.602786815,10271.15723,849.2380294,3.55530905,8.381233441,7.357360379,16447.76677,1008.463371,625.6207224,74.43622681,115.4175463,4.28293034,248.4340209,2.58896706,47.79851674,12.47440101,0.449560153,0.458283519,0.15269299,0.003778723
Tanzania,Kidatu,7,7,-8.0218401,37.29823685,Topsoil,6.42,0.08,1.19,0,1.19,2117.010093,1620.355159,269.7111606,40.80992679,3.78,51.81,3.67,0.463100523,1.536014766,0.034937131,5.821509754,30999.45987,823.7935857,11.18239097,25.85495773,16.10099554,24633.36066,1176.949923,864.6534826,409.3232224,65.26302864,14.23504163,339.8017863,6.785092049,90.30911301,15.27339742,0.874044213,1.021117627,0.203036019,0.007986231
Tanzania,Kidatu,7,9,-8.01703453,37.29366302,Topsoil,6.7,0.09,1.44,0,1.44,1365.568454,1848.259214,353.8715365,2.002071068,3.42,41.56,11.29,0.34056997,2.410774093,0.057287633,14.94694723,21020.21456,2458.165465,10.95515036,13.24615116,11.38407779,20869.21454,1068.585008,1477.188895,484.2496481,82.25337418,7.87926525,200.8607735,4.699434124,85.1653264,20.36931508,0.744662462,0.70542492,0.07977487,0.00733776
Tanzania,Kidatu,7,10,-8.01901817,37.29731369,Topsoil,6.43,0.06,0.98,0,0.98,1365.283035,1414.520341,319.0456135,142.8601527,14.53,29.63,3.6,0.229253002,0.963872176,0.027983292,4.437206065,11561.25728,815.9052264,5.194573294,15.21679682,6.79606135,12371.69987,790.8837807,459.2563177,399.6566383,52.67873887,4.873469478,395.3258812,3.02700721,57.34105934,12.31139241,0.415594673,0.436598053,0.115920033,0.005102042
Tanzania,Kidatu,8,1,-8.00173283,37.29563904,Topsoil,6.54,0.04,0.66,0,0.66,501.8752658,340.5647242,137.4484367,6.816126583,2.96,7.73,2.48,0.093479874,0.407858614,0.019268182,0.609467548,3936.092565,551.9394606,1.353928712,6.953848958,2.207016318,3347.410621,558.295822,137.2166964,165.7681467,51.27335168,1.737149581,119.59213,1.360004,39.04637958,4.444408383,0.103053295,0.123715784,0.093406733,0.003910803
Tanzania,Kidatu,8,3,-8.00409985,37.29638672,Topsoil,6.61,0.12,2.12,0,2.12,3942.234109,1740.345936,435.3786718,71.29136399,5.76,64.29,7.56,0.525889033,2.259662669,0.00966625,8.779207494,48345.74251,1674.660602,11.22078545,19.50646284,15.55023115,28102.41855,1278.884996,909.9906429,606.5836704,67.67359815,14.86872975,455.3543787,9.925871801,126.2842278,17.9577037,1.236875908,1.190721533,0.277005688,0.008225883
Tanzania,Kidatu,8,4,-8.00219727,37.29253387,Topsoil,6.78,0.05,0.72,0,0.72,1105.112142,1530.538156,245.925548,-7.998831899,3.22,23.21,6.02,0.275285919,1.016834882,0.001273507,7.158718992,16821.24349,947.879662,6.978797965,16.92685641,10.10107151,15843.84824,1273.476271,857.301656,337.1291165,46.26198898,7.917782599,236.2231853,4.537326104,49.83994303,13.36899432,0.516614027,0.566575585,0.144319394,0.007488764
Tanzania,Kidatu,8,5,-8.00517178,37.29205704,Topsoil,6.77,0.05,0.85,0,0.85,901.4375121,658.885845,376.2131347,42.48510627,7.1,17.75,2.96,0.127742296,0.68940446,-0.00727596,3.775002355,6861.736165,718.7495035,4.094382715,8.322394341,3.394722634,7376.282247,1032.867424,360.1373506,461.2499138,68.66186238,3.132818126,189.5923024,2.504606667,45.41720883,8.553706656,0.23664079,0.279715976,0.105364614,0.004377367
Tanzania,Kidatu,8,6,-8.00343704,37.29663467,Topsoil,6.55,0.11,1.89,0,1.89,3468.583737,1903.006041,403.890924,117.0950796,7.74,62.09,8.04,0.46495344,1.646552893,0.060410512,9.46093627,38781.72607,1702.056153,9.165385528,17.79116175,14.83147788,21095.14363,882.5259897,493.2585093,528.1671643,61.19461653,12.00499029,467.2447917,8.19648558,114.8397867,13.6606041,1.078631609,1.063735118,0.265987583,0.010062971
Tanzania,Kidatu,8,8,-8.00347996,37.29730225,Topsoil,6.5,0.11,1.86,0,1.86,2990.152118,1454.235308,409.6298814,89.09622083,7.27,54.84,6.73,0.452363058,2.069331174,0.004128337,9.820163387,34716.97613,1441.567845,9.341266163,14.6522164,13.1662646,21557.34571,915.7050658,640.7669663,536.6622122,57.41983281,10.83405897,409.6677414,7.459867313,113.9396642,14.61301932,1.084584161,1.084438655,0.244277177,0.008812828
Tanzania,Kidatu,8,10,-8.00179195,37.29687881,Topsoil,6.59,0.05,0.8,0,0.8,714.458793,511.5429463,182.6513599,8.861960611,4.82,15.02,2.94,0.12033378,0.694454728,-0.005863094,2.726065566,6046.656687,682.9913658,2.522293792,10.90450324,3.368157857,5590.891346,653.8140566,278.6995601,227.2955349,52.06753316,3.02165639,155.8717891,1.791336102,48.56067232,6.110163333,0.172889082,0.221914037,0.094981158,0.004956087
Tanzania,Kidatu,9,2,-8.06763744,37.31216812,Topsoil,6.6,0.04,0.74,0,0.74,765.7615741,421.4321326,315.6614401,47.38512466,8.76,19.84,2.97,0.167457536,0.711209867,0.050308473,5.643005946,6884.877916,618.9521467,3.202184221,21.38489455,3.491464073,4795.164827,364.6620041,181.6649357,369.2352467,37.43995466,5.300826709,173.867403,2.621253608,40.01559809,5.988029386,0.156043554,0.202827854,0.150001721,0.007392102
Tanzania,Kidatu,9,3,-8.07187176,37.3140564,Topsoil,6.27,0.04,0.67,0,0.67,1536.163471,589.2675325,346.4878874,8.897095617,2.26,30.16,1.3,0.238628332,0.665271436,0.018381392,1.676655313,14007.5148,336.0848457,10.2049148,22.51470282,4.941955867,12529.23404,393.1381337,262.5388983,450.0014815,33.53215367,8.717646619,149.4952843,6.238791687,42.05747835,8.285007139,0.500745747,0.577045948,0.234245184,0.008112203
Tanzania,Kidatu,9,6,-8.06894207,37.31428146,Topsoil,6.08,0.04,0.69,0,0.69,1863.339551,852.4614339,347.0435902,28.25494241,3.32,35.52,1.19,0.286590929,0.742596307,0.013134814,2.59833197,16466.71311,336.7717006,9.83536173,26.40657864,7.515287099,12958.63456,545.9620721,325.6038259,437.7606558,44.94674553,10.4383728,186.2331739,4.68699187,44.90245787,11.32562975,0.419368838,0.483662859,0.249578506,0.004350808
Tanzania,Kidatu,9,7,-8.07153797,37.31259537,Topsoil,6.44,0.05,0.8,0,0.8,1398.552764,673.3671841,474.5510439,45.17755267,5.88,34.77,2.48,0.32595015,1.131656513,0.014729521,4.619076328,17519.27413,555.8167142,9.714781551,28.97867061,6.878231154,11277.56785,483.9973085,317.5118213,577.1829288,44.91944953,10.88696416,210.4549323,5.695265314,53.75994141,9.166889192,0.67130413,0.786203191,0.279188538,0.006518153
Tanzania,Kidatu,10,1,-8.0423584,37.31354523,Topsoil,6.37,0.06,0.81,0,0.81,1581.268944,718.711967,360.1684053,28.59287882,1.96,47.26,3.5,0.180675126,1.170012335,0.017279805,1.922020059,18037.82748,467.9419639,9.687176555,19.8591873,6.706268561,17647.38837,492.8347019,284.5633237,503.9347568,41.86065561,8.058763448,166.4775721,9.605604204,66.19548911,10.22225331,1.08570779,1.252766943,0.236127621,0.00546018
Tanzania,Kidatu,10,5,-8.04560661,37.31959534,Topsoil,6.75,0.04,0.69,0,0.69,295.2320503,274.0694676,214.4056464,3.373078072,2.42,10.56,2.45,0.109607809,0.863550505,-0.008851165,2.705460723,3511.722957,519.8162865,1.923867074,11.01697904,2.27870436,4201.567569,341.9886995,220.6487279,246.2333641,44.3232641,2.520787026,83.82314199,2.469117269,34.92051062,6.586180966,0.123365787,0.13157429,0.121790205,0.002451431
Tanzania,Kidatu,10,6,-8.04605293,37.31500244,Topsoil,6.15,0.03,0.61,0,0.61,298.0151117,263.0029772,75.8792051,-15.71040932,2.4,9.86,0.99,0.051278405,0.427973585,-0.009425123,0.456063574,2307.310899,312.170301,1.150084417,7.515597447,1.508788598,3073.99085,296.6571416,89.47201971,95.33013057,37.20826324,0.960971723,61.74961385,3.259602803,26.36998695,2.842948586,0.068101977,0.09584639,0.214763701,0.001315368
Tanzania,Kidatu,10,7,-8.04344654,37.31812286,Topsoil,6.67,0.05,0.99,0,0.99,349.5578069,357.6702447,405.0332649,-16.49647917,3.24,13.16,3.52,0.163587054,0.821531977,0.043333002,3.564471254,4087.603659,734.2175031,4.982254695,20.98629963,2.47046048,5751.68274,337.7692276,190.9670223,461.8658949,33.42990477,2.863968626,92.80189939,3.363532162,44.08913362,6.587846405,0.18207211,0.227266759,0.176895757,0.003862677
Tanzania,Kidatu,10,10,-8.04752159,37.31770325,Topsoil,6.71,0.04,0.64,0,0.64,225.8524615,210.2028166,152.7028787,-6.876311258,3.22,5.97,2.42,0.103763661,0.640294877,0.006040394,3.64132654,2928.012706,548.6852049,1.367240687,6.485802319,2.158652672,2898.890476,254.6989292,195.3380976,177.2848394,49.2164419,1.737853634,78.45286142,2.860515258,28.21378173,4.268259637,0.1405726,0.155138458,0.11852433,0.007084164
Tanzania,Kidatu,11,2,-8.03017712,37.31736374,Topsoil,6.72,0.02,0.4,0,0.4,133.3044806,175.6693065,63.238767,8.20466422,2.4,7.16,1.61,0.08013464,0.434062223,0.02559304,0.527689024,1245.550148,275.0150299,0.384343409,5.987121669,0.699368347,1751.284717,198.9631858,66.78009691,67.04692799,33.14290876,0.546457421,37.31917924,0.903499642,20.17695591,1.251073205,0.035540685,0.012255554,0.074754398,7.14E-05
Tanzania,Kidatu,11,5,-8.02560711,37.31136322,Topsoil,6.45,0.1,1.77,0,1.77,529.2098718,1126.093815,133.7043895,19.63044837,5.8,18.04,8.13,0.313337058,1.250391786,0.011686504,7.882076457,6993.757378,1818.599501,2.64934068,8.425055386,4.48013092,7638.185671,458.600605,476.1566654,164.7248401,41.75640544,3.703157087,155.5493573,3.634506926,82.49891414,9.974663397,0.224892892,0.261491801,0.215185269,0.014222941
Tanzania,Kidatu,11,8,-8.02677536,37.31302643,Topsoil,6.28,0.03,0.53,0,0.53,115.066098,236.101946,45.07840426,-34.84943393,2.5,6.29,1.57,0.065854763,0.255147221,-0.006964926,-1.164698955,1583.8274,348.9804314,0.699766753,4.046393342,1.411680929,2866.368594,89.68370588,77.78100011,53.13066455,26.23417363,0.909851405,45.51552973,1.476272762,25.71778611,1.887008146,0.102417472,0.02949848,0.1119152,0.003324413
