,Source,Date,UniqueID,Lat,Lon,C,BD,Year,Month,BD_iSDA,geometry
8537,heidi,01/04/2018,heidi_303,-23.75906998,31.43715003,1.4914,1.3281,2018,4,,POINT (31.43715003 -23.75906998)
8538,heidi,01/04/2018,heidi_304,-23.75885004,31.43698004,1.055,1.2021,2018,4,,POINT (31.43698004 -23.75885004)
8539,heidi,01/04/2018,heidi_305,-23.75905498,31.43683202,1.3457,1.0761,2018,4,,POINT (31.43683202 -23.75905498)
8540,heidi,01/04/2018,heidi_306,-23.75899597,31.436484,1.1653,1.1245,2018,4,,POINT (31.436484 -23.75899597)
8541,heidi,01/04/2018,heidi_307,-23.75914198,31.43594001,1.4784,1.1729,2018,4,,POINT (31.43594001 -23.75914198)
8542,heidi,01/04/2018,heidi_308,-23.75909002,31.43580004,1.5501,1.0212,2018,4,,POINT (31.43580004 -23.75909002)
8543,heidi,01/04/2018,heidi_309,-23.75917501,31.43558999,1.8081,0.8696,2018,4,,POINT (31.43558999 -23.75917501)
8544,heidi,01/04/2018,heidi_310,-23.75789886,31.42606974,0.2863,1.4747,2018,4,,POINT (31.42606974 -23.75789886)
8545,heidi,01/04/2018,heidi_311,-23.758642,31.42929601,1.2043,1.3395,2018,4,,POINT (31.42929601 -23.758642)
8546,heidi,01/04/2018,heidi_312,-23.755377,31.42660953,0.4754,1.5204,2018,4,,POINT (31.42660953 -23.755377)
8547,heidi,01/04/2018,heidi_313,-23.7554226,31.42686669,0.7037,1.4543,2018,4,,POINT (31.42686669 -23.7554226)
8548,heidi,01/04/2018,heidi_314,-23.75572334,31.42685722,0.6854,1.3882,2018,4,,POINT (31.42685722 -23.75572334)
8549,heidi,01/04/2018,heidi_315,-23.75561119,31.42738452,0.6703,1.3134,2018,4,,POINT (31.42738452 -23.75561119)
8550,heidi,01/04/2018,heidi_316,-23.75638652,31.4273023,0.7919,1.2386,2018,4,,POINT (31.4273023 -23.75638652)
8551,heidi,01/04/2018,heidi_317,-23.75563282,31.42795525,0.431,1.4534,2018,4,,POINT (31.42795525 -23.75563282)
8552,heidi,01/04/2018,heidi_318,-23.75637973,31.42781653,0.8001,1.3678,2018,4,,POINT (31.42781653 -23.75637973)
8553,heidi,01/04/2018,heidi_319,-23.7563902,31.42773514,0.709,1.2821,2018,4,,POINT (31.42773514 -23.7563902)
8554,heidi,01/04/2018,heidi_320,-23.7566394,31.42817946,0.5273,1.3739,2018,4,,POINT (31.42817946 -23.7566394)
8555,heidi,01/04/2018,heidi_321,-23.75796298,31.42649696,0.4371,1.4441,2018,4,,POINT (31.42649696 -23.75796298)
8556,heidi,01/04/2018,heidi_322,-23.75714784,31.42871381,0.3324,1.4657,2018,4,,POINT (31.42871381 -23.75714784)
8557,heidi,01/04/2018,heidi_323,-23.75820078,31.42687968,0.4274,1.4134,2018,4,,POINT (31.42687968 -23.75820078)
8558,heidi,01/04/2018,heidi_324,-23.75839096,31.42761352,0.8687,1.3541,2018,4,,POINT (31.42761352 -23.75839096)
8559,heidi,01/04/2018,heidi_325,-23.75812501,31.42776799,0.6889,1.2948,2018,4,,POINT (31.42776799 -23.75812501)
8560,heidi,01/04/2018,heidi_326,-23.75818938,31.42801979,0.6836,1.2359,2018,4,,POINT (31.42801979 -23.75818938)
8561,heidi,01/04/2018,heidi_327,-23.75836666,31.42841181,1.0113,1.1769,2018,4,,POINT (31.42841181 -23.75836666)
8562,heidi,01/04/2018,heidi_328,-23.75848786,31.42866368,0.5855,1.3394,2018,4,,POINT (31.42866368 -23.75848786)
8563,heidi,01/04/2018,heidi_329,-23.75851602,31.42898203,0.9246,1.3395,2018,4,,POINT (31.42898203 -23.75851602)
8564,heidi,01/04/2018,heidi_330,-23.75745001,31.44159998,0.2501,1.5093,2018,4,,POINT (31.44159998 -23.75745001)
8565,heidi,01/04/2018,heidi_331,-23.75856003,31.43945002,0.2867,1.428,2018,4,,POINT (31.43945002 -23.75856003)
8566,heidi,01/04/2018,heidi_332,-23.75419004,31.43843003,1.2087,1.1655,2018,4,,POINT (31.43843003 -23.75419004)
8567,heidi,01/04/2018,heidi_333,-23.75410002,31.43877997,0.5215,1.2292,2018,4,,POINT (31.43877997 -23.75410002)
8568,heidi,01/04/2018,heidi_334,-23.75446002,31.43897996,0.6421,1.2929,2018,4,,POINT (31.43897996 -23.75446002)
8569,heidi,01/04/2018,heidi_335,-23.75479002,31.43916001,0.5376,1.3027,2018,4,,POINT (31.43916001 -23.75479002)
8570,heidi,01/04/2018,heidi_336,-23.75485003,31.43929998,0.8747,1.3124,2018,4,,POINT (31.43929998 -23.75485003)
8571,heidi,01/04/2018,heidi_337,-23.75473,31.43787003,0.7874,1.4328,2018,4,,POINT (31.43787003 -23.75473)
8572,heidi,01/04/2018,heidi_338,-23.75495003,31.43838996,0.5349,1.4245,2018,4,,POINT (31.43838996 -23.75495003)
8573,heidi,01/04/2018,heidi_339,-23.75528002,31.43836004,0.547,1.4162,2018,4,,POINT (31.43836004 -23.75528002)
8574,heidi,01/04/2018,heidi_340,-23.75554003,31.43798,0.537,1.3981,2018,4,,POINT (31.43798 -23.75554003)
8575,heidi,01/04/2018,heidi_341,-23.757822,31.44145698,0.7855,1.485,2018,4,,POINT (31.44145698 -23.757822)
8576,heidi,01/04/2018,heidi_342,-23.75521003,31.43939998,0.7181,1.38,2018,4,,POINT (31.43939998 -23.75521003)
8577,heidi,01/04/2018,heidi_343,-23.75780004,31.44119002,0.249,1.4607,2018,4,,POINT (31.44119002 -23.75780004)
8578,heidi,01/04/2018,heidi_344,-23.758081,31.44108701,0.6841,1.3806,2018,4,,POINT (31.44108701 -23.758081)
8579,heidi,01/04/2018,heidi_345,-23.75807698,31.44060002,0.9085,1.2153,2018,4,,POINT (31.44060002 -23.75807698)
8580,heidi,01/04/2018,heidi_346,-23.75831704,31.44049399,0.506,1.05,2018,4,,POINT (31.44049399 -23.75831704)
8581,heidi,01/04/2018,heidi_347,-23.75810003,31.44014002,1.7113,1.274,2018,4,,POINT (31.44014002 -23.75810003)
8582,heidi,01/04/2018,heidi_348,-23.75817798,31.43997498,0.5619,1.162,2018,4,,POINT (31.43997498 -23.75817798)
8583,heidi,01/04/2018,heidi_349,-23.75830002,31.43991002,0.4703,1.295,2018,4,,POINT (31.43991002 -23.75830002)
8584,heidi,01/04/2018,heidi_350,-24.99566901,31.77326501,1.4063,1.0932,2018,4,,POINT (31.77326501 -24.99566901)
8585,heidi,01/04/2018,heidi_351,-24.99521429,31.7725399,1.4006,1.4415,2018,4,,POINT (31.7725399 -24.99521429)
8586,heidi,01/04/2018,heidi_352,-24.99418113,31.77785352,0.8166,1.4415,2018,4,,POINT (31.77785352 -24.99418113)
8587,heidi,01/04/2018,heidi_353,-24.99456821,31.77830522,0.8568,1.2672,2018,4,,POINT (31.77830522 -24.99456821)
8588,heidi,01/04/2018,heidi_354,-24.99466703,31.77758144,0.698,1.2672,2018,4,,POINT (31.77758144 -24.99466703)
8589,heidi,01/04/2018,heidi_355,-24.99516743,31.777678,0.6512,1.273,2018,4,,POINT (31.777678 -24.99516743)
8590,heidi,01/04/2018,heidi_356,-24.99502636,31.77841485,0.8329,1.2915,2018,4,,POINT (31.77841485 -24.99502636)
8591,heidi,01/04/2018,heidi_357,-24.9954437,31.77780775,0.6965,1.31,2018,4,,POINT (31.77780775 -24.9954437)
8592,heidi,01/04/2018,heidi_358,-24.99585274,31.77815166,0.6868,1.2973,2018,4,,POINT (31.77815166 -24.99585274)
8593,heidi,01/04/2018,heidi_359,-24.99609523,31.77835987,0.8747,1.2845,2018,4,,POINT (31.77835987 -24.99609523)
8594,heidi,01/04/2018,heidi_360,-24.99614024,31.77778982,0.6165,1.3853,2018,4,,POINT (31.77778982 -24.99614024)
8595,heidi,01/04/2018,heidi_361,-24.99509803,31.77280703,2.4919,1.0932,2018,4,,POINT (31.77280703 -24.99509803)
8596,heidi,01/04/2018,heidi_362,-24.99657484,31.77803624,0.7989,1.1765,2018,4,,POINT (31.77803624 -24.99657484)
8597,heidi,01/04/2018,heidi_363,-24.99445799,31.77179399,1.6969,1.1009,2018,4,,POINT (31.77179399 -24.99445799)
8598,heidi,01/04/2018,heidi_364,-24.99547899,31.77270804,2.827,1.2261,2018,4,,POINT (31.77270804 -24.99547899)
8599,heidi,01/04/2018,heidi_365,-24.99510599,31.77227897,2.2628,1.3415,2018,4,,POINT (31.77227897 -24.99510599)
8600,heidi,01/04/2018,heidi_366,-24.99493198,31.77200798,2.0835,1.3344,2018,4,,POINT (31.77200798 -24.99493198)
8601,heidi,01/04/2018,heidi_367,-24.99590102,31.773134,2.0095,1.3272,2018,4,,POINT (31.773134 -24.99590102)
8602,heidi,01/04/2018,heidi_368,-24.99475596,31.77197697,2.1394,1.3272,2018,4,,POINT (31.77197697 -24.99475596)
8603,heidi,01/04/2018,heidi_369,-24.99521404,31.77288297,1.9052,1.3844,2018,4,,POINT (31.77288297 -24.99521404)
8604,heidi,01/04/2018,heidi_370,-24.99199597,31.770674,1.1972,1.2223,2018,4,,POINT (31.770674 -24.99199597)
8605,heidi,01/04/2018,heidi_371,-24.99117848,31.77045238,1.5259,1.2356,2018,4,,POINT (31.77045238 -24.99117848)
8606,heidi,01/04/2018,heidi_372,-24.988635,31.77471827,0.5684,1.3986,2018,4,,POINT (31.77471827 -24.988635)
8607,heidi,01/04/2018,heidi_373,-24.98873575,31.77492471,0.4665,1.3971,2018,4,,POINT (31.77492471 -24.98873575)
8608,heidi,01/04/2018,heidi_374,-24.98889299,31.77513854,0.4431,1.3956,2018,4,,POINT (31.77513854 -24.98889299)
8609,heidi,01/04/2018,heidi_375,-24.98898922,31.77555034,0.4928,1.4693,2018,4,,POINT (31.77555034 -24.98898922)
8610,heidi,01/04/2018,heidi_376,-24.98914411,31.77525303,0.3465,1.4116,2018,4,,POINT (31.77525303 -24.98914411)
8611,heidi,01/04/2018,heidi_377,-24.98929272,31.77491935,0.5852,1.3325,2018,4,,POINT (31.77491935 -24.98929272)
8612,heidi,01/04/2018,heidi_378,-24.98964267,31.77450445,0.4521,1.4014,2018,4,,POINT (31.77450445 -24.98964267)
8613,heidi,01/04/2018,heidi_379,-24.98979757,31.77448483,0.6841,1.4702,2018,4,,POINT (31.77448483 -24.98979757)
8614,heidi,01/04/2018,heidi_380,-24.9898585,31.77512286,0.5482,1.4095,2018,4,,POINT (31.77512286 -24.9898585)
8615,heidi,01/04/2018,heidi_381,-24.99233603,31.77093904,1.866,1.2214,2018,4,,POINT (31.77093904 -24.99233603)
8616,heidi,01/04/2018,heidi_382,-24.99061137,31.77450503,1.1206,1.4095,2018,4,,POINT (31.77450503 -24.99061137)
8617,heidi,01/04/2018,heidi_383,-24.99261799,31.77094297,1.3576,1.2206,2018,4,,POINT (31.77094297 -24.99261799)
8618,heidi,01/04/2018,heidi_384,-24.99291597,31.77095697,1.5562,1.3004,2018,4,,POINT (31.77095697 -24.99291597)
8619,heidi,01/04/2018,heidi_385,-24.993165,31.77104096,0.8602,1.3801,2018,4,,POINT (31.77104096 -24.993165)
8620,heidi,01/04/2018,heidi_386,-24.99306106,31.77104557,2.0207,1.369,2018,4,,POINT (31.77104557 -24.99306106)
8621,heidi,01/04/2018,heidi_387,-24.99273257,31.77097332,1.5522,1.3578,2018,4,,POINT (31.77097332 -24.99273257)
8622,heidi,01/04/2018,heidi_388,-24.99210301,31.77080534,1.3991,1.2294,2018,4,,POINT (31.77080534 -24.99210301)
8623,heidi,01/04/2018,heidi_389,-24.99151091,31.77066813,1.1133,1.101,2018,4,,POINT (31.77066813 -24.99151091)
8624,heidi,01/04/2018,heidi_390,-25.00081399,31.77903201,1.3769,1.3106,2018,4,,POINT (31.77903201 -25.00081399)
8625,heidi,01/04/2018,heidi_391,-25.000184,31.778396,1.2344,1.3113,2018,4,,POINT (31.778396 -25.000184)
8626,heidi,01/04/2018,heidi_392,-24.99840008,31.78160568,0.8291,1.4439,2018,4,,POINT (31.78160568 -24.99840008)
8627,heidi,01/04/2018,heidi_393,-24.99773908,31.78149537,0.7105,1.4439,2018,4,,POINT (31.78149537 -24.99773908)
8628,heidi,01/04/2018,heidi_394,-24.99712586,31.78074117,0.9119,1.3458,2018,4,,POINT (31.78074117 -24.99712586)
8629,heidi,01/04/2018,heidi_395,-24.99672311,31.78104568,0.5303,1.3458,2018,4,,POINT (31.78104568 -24.99672311)
8630,heidi,01/04/2018,heidi_396,-24.9962585,31.78011613,2.0488,1.0992,2018,4,,POINT (31.78011613 -24.9962585)
8631,heidi,01/04/2018,heidi_397,-24.99716417,31.78163242,0.7186,1.0992,2018,4,,POINT (31.78163242 -24.99716417)
8632,heidi,01/04/2018,heidi_398,-24.99808065,31.78135187,0.4464,1.3925,2018,4,,POINT (31.78135187 -24.99808065)
8633,heidi,01/04/2018,heidi_399,-24.99723659,31.78002452,1.3194,1.3321,2018,4,,POINT (31.78002452 -24.99723659)
8634,heidi,01/04/2018,heidi_400,-24.99745167,31.78141859,1.1557,1.2853,2018,4,,POINT (31.78141859 -24.99745167)
8635,heidi,01/04/2018,heidi_401,-24.99956198,31.77815401,0.799,1.642,2018,4,,POINT (31.77815401 -24.99956198)
8636,heidi,01/04/2018,heidi_402,-24.99758595,31.78101249,1.291,1.2853,2018,4,,POINT (31.78101249 -24.99758595)
8637,heidi,01/04/2018,heidi_403,-25.00053696,31.77903604,1.4906,1.4805,2018,4,,POINT (31.77903604 -25.00053696)
8638,heidi,01/04/2018,heidi_404,-25.00038701,31.77886304,2.0803,1.3189,2018,4,,POINT (31.77886304 -25.00038701)
8639,heidi,01/04/2018,heidi_405,-25.00002701,31.77843899,1.3759,1.5432,2018,4,,POINT (31.77843899 -25.00002701)
8640,heidi,01/04/2018,heidi_406,-24.99987999,31.77877503,1.8501,1.3423,2018,4,,POINT (31.77877503 -24.99987999)
8641,heidi,01/04/2018,heidi_407,-25.00017604,31.77880302,1.9669,1.3948,2018,4,,POINT (31.77880302 -25.00017604)
8642,heidi,01/04/2018,heidi_408,-24.99971797,31.778008,1.0113,1.4472,2018,4,,POINT (31.778008 -24.99971797)
8643,heidi,01/04/2018,heidi_409,-24.99969148,31.77842014,1.5675,1.3113,2018,4,,POINT (31.77842014 -24.99969148)
8644,heidi,01/04/2018,heidi_410,-24.98555901,31.77021702,1.3052,1.1754,2018,4,,POINT (31.77021702 -24.98555901)
8645,heidi,01/04/2018,heidi_411,-24.98579697,31.770301,1.3015,1.3113,2018,4,,POINT (31.770301 -24.98579697)
8646,heidi,01/04/2018,heidi_412,-24.98821699,31.775995,0.4706,1.3737,2018,4,,POINT (31.775995 -24.98821699)
8647,heidi,01/04/2018,heidi_413,-24.98794902,31.77555604,0.5562,1.4036,2018,4,,POINT (31.77555604 -24.98794902)
8648,heidi,01/04/2018,heidi_414,-24.98740302,31.77523803,0.5169,1.5212,2018,4,,POINT (31.77523803 -24.98740302)
8649,heidi,01/04/2018,heidi_415,-24.98674002,31.77528103,0.3668,1.4885,2018,4,,POINT (31.77528103 -24.98674002)
8650,heidi,01/04/2018,heidi_416,-24.98677002,31.77590498,0.5821,1.4558,2018,4,,POINT (31.77590498 -24.98677002)
8651,heidi,01/04/2018,heidi_417,-24.98806704,31.77507098,0.4608,1.5063,2018,4,,POINT (31.77507098 -24.98806704)
8652,heidi,01/04/2018,heidi_418,-24.98636803,31.77594102,0.4362,1.5569,2018,4,,POINT (31.77594102 -24.98636803)
8653,heidi,01/04/2018,heidi_419,-24.98619502,31.77604102,0.8976,1.4355,2018,4,,POINT (31.77604102 -24.98619502)
8654,heidi,01/04/2018,heidi_420,-24.98694696,31.77550499,0.6547,1.4677,2018,4,,POINT (31.77550499 -24.98694696)
8655,heidi,01/04/2018,heidi_421,-24.98576101,31.77021098,1.2434,1.2681,2018,4,,POINT (31.77021098 -24.98576101)
8656,heidi,01/04/2018,heidi_422,-24.986508,31.77638099,0.6326,1.4677,2018,4,,POINT (31.77638099 -24.986508)
8657,heidi,01/04/2018,heidi_423,-24.98541601,31.77048298,1.5092,1.1549,2018,4,,POINT (31.77048298 -24.98541601)
8658,heidi,01/04/2018,heidi_424,-24.98638999,31.77039899,1.2931,1.225,2018,4,,POINT (31.77039899 -24.98638999)
8659,heidi,01/04/2018,heidi_425,-24.98618999,31.77025599,2.8239,1.295,2018,4,,POINT (31.77025599 -24.98618999)
8660,heidi,01/04/2018,heidi_426,-24.98695803,31.77061499,1.9171,1.2765,2018,4,,POINT (31.77061499 -24.98695803)
8661,heidi,01/04/2018,heidi_427,-24.98572002,31.77030897,2.0254,1.3831,2018,4,,POINT (31.77030897 -24.98572002)
8662,heidi,01/04/2018,heidi_428,-24.98614096,31.77042103,1.5484,1.4897,2018,4,,POINT (31.77042103 -24.98614096)
8663,heidi,01/04/2018,heidi_429,-24.98706196,31.77005701,0.7987,1.5496,2018,4,,POINT (31.77005701 -24.98706196)
8664,heidi,01/12/2017,heidi_430,-29.66973228,30.40055009,3.3826,0.3777,2017,12,,POINT (30.40055009 -29.66973228)
8665,heidi,01/12/2017,heidi_431,-29.66660206,30.39883775,3.5207,1.1081,2017,12,,POINT (30.39883775 -29.66660206)
8666,heidi,01/12/2017,heidi_432,-29.66588901,30.39929079,3.2044,1.0865,2017,12,,POINT (30.39929079 -29.66588901)
8667,heidi,01/12/2017,heidi_433,-29.66868714,30.3999652,2.6342,1.0461,2017,12,,POINT (30.3999652 -29.66868714)
8668,heidi,01/12/2017,heidi_434,-29.66705267,30.39909666,3.0944,0.9395,2017,12,,POINT (30.39909666 -29.66705267)
8669,heidi,01/12/2017,heidi_435,-29.66472728,30.39950159,2.7558,0.8835,2017,12,,POINT (30.39950159 -29.66472728)
8670,heidi,01/12/2017,heidi_436,-29.66853929,30.39989219,2.5628,1.2618,2017,12,,POINT (30.39989219 -29.66853929)
8671,heidi,01/12/2017,heidi_437,-29.66735224,30.39925818,3.1653,1.2069,2017,12,,POINT (30.39925818 -29.66735224)
8672,heidi,01/12/2017,heidi_438,-29.66571065,30.3993275,3.1877,1.1397,2017,12,,POINT (30.3993275 -29.66571065)
8673,heidi,01/12/2017,heidi_439,-29.66954042,30.40097111,3.245,1.0492,2017,12,,POINT (30.40097111 -29.66954042)
8674,heidi,01/12/2017,heidi_440,-29.66699886,30.39880548,3.5729,0.8402,2017,12,,POINT (30.39880548 -29.66699886)
8675,heidi,01/12/2017,heidi_441,-29.66600133,30.39901142,2.9512,1.0684,2017,12,,POINT (30.39901142 -29.66600133)
8676,heidi,01/12/2017,heidi_442,-29.66894438,30.4006277,2.5133,0.8013,2017,12,,POINT (30.4006277 -29.66894438)
8677,heidi,01/12/2017,heidi_443,-29.66774602,30.3992208,3.2089,0.8595,2017,12,,POINT (30.3992208 -29.66774602)
8678,heidi,01/12/2017,heidi_444,-29.6661745,30.39898686,3.1817,0.8058,2017,12,,POINT (30.39898686 -29.6661745)
8679,heidi,01/12/2017,heidi_445,-29.66865077,30.40046518,2.5016,1.1162,2017,12,,POINT (30.40046518 -29.66865077)
8680,heidi,01/12/2017,heidi_446,-29.66804115,30.39938324,2.708,0.8868,2017,12,,POINT (30.39938324 -29.66804115)
8681,heidi,01/12/2017,heidi_447,-29.66566765,30.39910236,3.4595,1.0292,2017,12,,POINT (30.39910236 -29.66566765)
8682,heidi,01/05/2018,heidi_448,-24.4059333,31.76698336,2.25,1.327,2018,5,,POINT (31.76698336 -24.4059333)
8683,heidi,01/05/2018,heidi_449,-24.40633337,31.76691664,1.83,1.3822,2018,5,,POINT (31.76691664 -24.40633337)
8684,heidi,01/05/2018,heidi_450,-24.40640001,31.76591668,1.95,1.3704,2018,5,,POINT (31.76591668 -24.40640001)
8685,heidi,01/05/2018,heidi_451,-24.40614997,31.76573337,1.87,1.3342,2018,5,,POINT (31.76573337 -24.40614997)
8686,heidi,01/05/2018,heidi_452,-24.40594998,31.76558333,1.91,1.4613,2018,5,,POINT (31.76558333 -24.40594998)
8687,heidi,01/05/2018,heidi_453,-24.40610002,31.76501663,1.5,1.3353,2018,5,,POINT (31.76501663 -24.40610002)
8688,heidi,01/05/2018,heidi_454,-24.40266671,31.74644996,2.05,1.1548,2018,5,,POINT (31.74644996 -24.40266671)
8689,heidi,01/05/2018,heidi_455,-24.40251667,31.74584999,2.05,1.601,2018,5,,POINT (31.74584999 -24.40251667)
8690,heidi,01/05/2018,heidi_456,-24.40299997,31.74555,1.75,1.1734,2018,5,,POINT (31.74555 -24.40299997)
8691,heidi,01/05/2018,heidi_457,-24.40239999,31.74516669,2.61,1.223,2018,5,,POINT (31.74516669 -24.40239999)
8692,heidi,01/05/2018,heidi_458,-24.40241667,31.74476663,2.03,1.2534,2018,5,,POINT (31.74476663 -24.40241667)
8693,heidi,01/05/2018,heidi_459,-24.40194997,31.74443336,2.14,1.2136,2018,5,,POINT (31.74443336 -24.40194997)
8694,heidi,01/05/2018,heidi_460,-24.39970002,31.7395333,2.19,1.1546,2018,5,,POINT (31.7395333 -24.39970002)
8695,heidi,01/05/2018,heidi_461,-24.39958334,31.73901664,1.86,1.231,2018,5,,POINT (31.73901664 -24.39958334)
8696,heidi,01/05/2018,heidi_462,-24.39924999,31.7384833,2.53,1.1937,2018,5,,POINT (31.7384833 -24.39924999)
8697,heidi,01/05/2018,heidi_463,-24.39910004,31.73823335,2.1,1.1142,2018,5,,POINT (31.73823335 -24.39910004)
8698,heidi,01/05/2018,heidi_464,-24.39896668,31.73771669,2.09,1.1846,2018,5,,POINT (31.73771669 -24.39896668)
8699,heidi,01/05/2018,heidi_465,-24.39885001,31.73691664,2.7,1.132,2018,5,,POINT (31.73691664 -24.39885001)
8700,heidi,22/11/2014,heidi_466,-29.9061,17.77234,0.23,,2014,11,1.419999957,POINT (17.77234 -29.9061)
8701,heidi,22/11/2014,heidi_467,-29.89123,17.79209,0.12,,2014,11,1.49000001,POINT (17.79209 -29.89123)
8702,heidi,22/11/2014,heidi_468,-29.8894,17.81436,0.13,,2014,11,1.440000057,POINT (17.81436 -29.8894)
8703,heidi,30/09/2014,heidi_469,-29.90061,17.83792,0.68,,2014,9,1.419999957,POINT (17.83792 -29.90061)
8704,heidi,01/10/2014,heidi_470,-29.88408,17.8299,0.58,,2014,10,1.450000048,POINT (17.8299 -29.88408)
8705,heidi,01/10/2014,heidi_471,-29.9238,17.83671,0.66,,2014,10,1.419999957,POINT (17.83671 -29.9238)
8706,heidi,30/09/2014,heidi_472,-29.90856,17.8282,0.22,,2014,9,1.409999967,POINT (17.8282 -29.90856)
8707,heidi,07/11/2014,heidi_473,-29.94275,17.66501,0.29,,2014,11,1.370000005,POINT (17.66501 -29.94275)
8708,heidi,07/11/2014,heidi_474,-29.94536,17.67611,0.87,,2014,11,1.379999995,POINT (17.67611 -29.94536)
8709,heidi,06/10/2014,heidi_475,-29.96102,17.69566,0.12,,2014,10,1.389999986,POINT (17.69566 -29.96102)
8710,heidi,01/10/2014,heidi_476,-29.95233,17.84382,0.4,,2014,10,1.389999986,POINT (17.84382 -29.95233)
8711,heidi,01/10/2014,heidi_477,-29.94425,17.82649,0.47,,2014,10,1.429999948,POINT (17.82649 -29.94425)
8712,heidi,06/10/2014,heidi_478,-29.97446,17.67747,0.31,,2014,10,1.360000014,POINT (17.67747 -29.97446)
8713,heidi,06/10/2014,heidi_479,-29.97426,17.66631,0.17,,2014,10,1.340000033,POINT (17.66631 -29.97426)
8714,heidi,07/10/2014,heidi_480,-29.9871,17.70622,0.25,,2014,10,1.360000014,POINT (17.70622 -29.9871)
8715,heidi,08/11/2014,heidi_481,-29.96932,17.70934,0.24,,2014,11,1.470000029,POINT (17.70934 -29.96932)
8716,heidi,25/09/2014,heidi_482,-29.98502,17.844,0.36,,2014,9,1.5,POINT (17.844 -29.98502)
8717,heidi,07/10/2014,heidi_483,-29.99995,17.68498,0.2,,2014,10,1.409999967,POINT (17.68498 -29.99995)
8718,heidi,07/10/2014,heidi_484,-29.99781,17.70131,0.13,,2014,10,1.320000052,POINT (17.70131 -29.99781)
8719,heidi,27/09/2014,heidi_485,-30.01148,17.69796,0.19,,2014,9,1.409999967,POINT (17.69796 -30.01148)
8720,heidi,26/09/2014,heidi_486,-30.00142,17.73551,0.71,,2014,9,1.370000005,POINT (17.73551 -30.00142)
8721,heidi,26/09/2014,heidi_487,-30.00931,17.73642,0.25,,2014,9,1.399999976,POINT (17.73642 -30.00931)
8722,heidi,30/09/2014,heidi_488,-30.01491,17.77105,0.35,,2014,9,1.419999957,POINT (17.77105 -30.01491)
8723,heidi,30/09/2014,heidi_489,-30.00794,17.79528,0.12,,2014,9,1.429999948,POINT (17.79528 -30.00794)
8724,heidi,30/09/2014,heidi_490,-29.99747,17.78775,0.36,,2014,9,1.440000057,POINT (17.78775 -29.99747)
8725,heidi,25/09/2014,heidi_491,-29.99454,17.84595,0.12,,2014,9,1.49000001,POINT (17.84595 -29.99454)
8726,heidi,25/09/2014,heidi_492,-30.00212,17.84889,0.15,,2014,9,1.460000038,POINT (17.84889 -30.00212)
8727,heidi,28/10/2014,heidi_493,-30.0308,17.68582,0.12,,2014,10,1.409999967,POINT (17.68582 -30.0308)
8728,heidi,29/10/2014,heidi_494,-30.01922,17.68291,0.37,,2014,10,1.370000005,POINT (17.68291 -30.01922)
8729,heidi,26/09/2014,heidi_495,-30.03192,17.72513,0.19,,2014,9,1.370000005,POINT (17.72513 -30.03192)
8730,heidi,27/09/2014,heidi_496,-30.02225,17.70614,0.32,,2014,9,1.419999957,POINT (17.70614 -30.02225)
8731,heidi,26/09/2014,heidi_497,-30.02029,17.73092,0.19,,2014,9,1.399999976,POINT (17.73092 -30.02029)
8732,heidi,13/11/2014,heidi_498,-30.04173,17.83791,0.46,,2014,11,1.399999976,POINT (17.83791 -30.04173)
8733,heidi,15/10/2014,heidi_499,-30.06912,17.68782,0.54,,2014,10,1.340000033,POINT (17.68782 -30.06912)
8734,heidi,28/09/2014,heidi_500,-30.0658,17.71305,0.54,,2014,9,1.350000024,POINT (17.71305 -30.0658)
8735,heidi,27/09/2014,heidi_501,-30.05212,17.71195,0.4,,2014,9,1.419999957,POINT (17.71195 -30.05212)
8736,heidi,27/09/2014,heidi_502,-30.05175,17.72818,0.42,,2014,9,1.340000033,POINT (17.72818 -30.05175)
8737,heidi,28/09/2014,heidi_503,-30.05182,17.77278,0.52,,2014,9,1.350000024,POINT (17.77278 -30.05182)
8738,heidi,28/09/2014,heidi_504,-30.06477,17.78507,0.56,,2014,9,1.360000014,POINT (17.78507 -30.06477)
8739,heidi,25/09/2014,heidi_505,-30.06113,17.79588,0.43,,2014,9,1.389999986,POINT (17.79588 -30.06113)
8740,heidi,12/11/2014,heidi_506,-30.05812,17.81939,1.26,,2014,11,1.389999986,POINT (17.81939 -30.05812)
8741,heidi,13/11/2014,heidi_507,-30.05942,17.82765,0.13,,2014,11,1.399999976,POINT (17.82765 -30.05942)
8742,heidi,25/10/2014,heidi_508,-30.06608,17.8368,0.37,,2014,10,1.389999986,POINT (17.8368 -30.06608)
8743,heidi,15/10/2014,heidi_509,-30.07334,17.68937,0.35,,2014,10,1.350000024,POINT (17.68937 -30.07334)
8744,heidi,28/09/2014,heidi_510,-30.09492,17.70802,0.54,,2014,9,1.389999986,POINT (17.70802 -30.09492)
8745,heidi,16/10/2014,heidi_511,-30.07377,17.70652,0.77,,2014,10,1.299999952,POINT (17.70652 -30.07377)
8746,heidi,28/09/2014,heidi_512,-30.08438,17.728,0.32,,2014,9,1.429999948,POINT (17.728 -30.08438)
8747,heidi,28/09/2014,heidi_513,-30.08197,17.73943,0.2,,2014,9,1.340000033,POINT (17.73943 -30.08197)
8748,heidi,03/10/2014,heidi_514,-30.08924,17.76035,0.12,,2014,10,1.370000005,POINT (17.76035 -30.08924)
