Lat,Lon,C,Red,Green,Blue,NIR,NDVI,EVI,SAVI,RVI,Precipitation,Minimum Temp.,Maximum Temp.,DEM,Aspect,Slope,TWI,Category
-29.08719444,27.36241667,0.5,10664.609,9051.817,7884.267,14278.859,0.145,0.541,0.218,1.362,30.0,8.0,25.0,1852.913,-1.01,4.641,4.888,<= 0.5
-32.53980556,22.95236111,0.5,12197.009,9807.321,8578.306,13393.321,0.047,0.139,0.071,1.099,30.8,15.0,31.0,839.987,1.091,0.237,8.156,<= 0.5
-33.03147222,22.05836111,0.3,11152.991,9512.749,8219.503,11671.236,0.023,0.077,0.034,1.047,21.4,15.0,31.0,619.952,0.618,0.364,7.393,<= 0.5
-29.95761111,25.81230555,0.8,11461.832,9500.586,8213.125,13370.562,0.078,0.246,0.116,1.17,74.3,14.0,30.0,1419.677,0.402,0.914,6.997,0.5-1.0
-30.17819444,25.14686111,0.6,11608.457,9586.671,8227.934,13818.133,0.088,0.274,0.132,1.195,73.0,15.0,32.0,1368.988,-1.384,1.461,5.019,0.5-1.0
-29.35119444,25.22752778,0.3,10448.988,8902.679,7859.911,13667.312,0.134,0.512,0.201,1.321,63.4,14.0,30.0,1268.314,0.471,0.913,6.888,<= 0.5
-28.79766667,25.70455556,0.6,11432.634,9256.865,8086.729,13819.516,0.097,0.343,0.145,1.226,62.9,14.0,31.0,1229.109,1.548,1.006,6.657,0.5-1.0
-28.43325,26.21094444,0.7,11716.989,9586.795,8147.556,15994.721,0.159,0.552,0.239,1.414,39.5,5.0,23.0,1360.545,-1.701,1.054,6.65,0.5-1.0
-29.72872222,26.99222222,0.5,10060.303,8768.524,7754.011,12711.262,0.116,0.459,0.175,1.265,6.6,-1.0,17.0,1433.066,-2.976,4.244,6.588,<= 0.5
-29.98841667,26.73752778,1.0,10894.69,9286.903,8047.076,13973.277,0.125,0.448,0.188,1.294,6.6,-2.0,17.0,1441.943,-2.794,1.363,5.716,0.5-1.0
-28.37191667,26.04513889,0.5,10936.744,9490.74,8421.348,14093.364,0.129,0.565,0.193,1.307,38.0,5.0,23.0,1372.202,2.043,1.561,2.613,<= 0.5
-31.69541667,18.59897222,0.2,12538.608,10313.005,9141.809,14057.039,0.061,0.201,0.091,1.133,7.3,13.0,30.0,102.855,-1.655,3.931,4.603,<= 0.5
-34.69977951,19.92922211,1.0,12198.281,10111.271,8890.57,15125.476,0.107,0.341,0.161,1.241,46.0,13.0,21.0,3.879,-2.42,0.161,3.125,0.5-1.0
-28.37163889,25.78038889,0.8,10833.221,9448.563,8232.003,14266.243,0.139,0.576,0.208,1.346,63.7,14.0,30.0,1288.636,-1.835,0.371,8.105,0.5-1.0
-29.89386111,26.31516667,1.4,10331.994,8950.364,7947.199,12201.763,0.084,0.34,0.125,1.186,5.1,-3.0,16.0,1543.504,-0.464,3.893,7.411,1.0-2.0
-28.74147222,25.12833333,0.5,10769.272,9046.605,7950.966,13070.8,0.098,0.354,0.146,1.221,61.4,15.0,31.0,1236.258,2.555,1.5,4.472,<= 0.5
-29.42530556,26.36208333,1.0,10318.742,8991.328,8015.971,13802.203,0.146,0.634,0.219,1.355,17.3,3.0,21.0,1442.103,2.437,1.499,4.642,0.5-1.0
-30.69172222,18.40522222,0.5,12088.6,9745.379,8297.716,13706.451,0.063,0.175,0.094,1.135,8.0,12.0,29.0,588.095,2.377,29.209,6.059,<= 0.5
-34.39352798,21.27924919,0.7,10050.595,8891.881,7968.284,13657.213,0.153,0.661,0.229,1.363,14.3,17.0,27.0,149.041,1.621,7.607,3.626,0.5-1.0
-29.66219444,26.97008333,0.9,11156.905,9198.921,7887.058,13842.924,0.108,0.352,0.162,1.25,6.4,-2.0,17.0,1505.003,1.978,4.1,6.963,0.5-1.0
-28.77991667,25.39747222,0.7,10845.724,9287.517,8246.568,12737.28,0.081,0.34,0.122,1.181,62.1,14.0,31.0,1221.927,2.844,0.781,7.118,0.5-1.0
-28.06330556,26.11461111,0.2,13817.765,10802.741,8575.107,18038.161,0.137,0.36,0.206,1.341,154.6,16.0,29.0,1276.713,-1.862,0.567,7.603,<= 0.5
-29.24302778,26.39197222,0.6,10343.336,8991.002,7954.847,13252.084,0.124,0.503,0.187,1.29,19.4,3.0,21.0,1408.67,-0.24,1.158,6.423,0.5-1.0
-29.49427778,25.04088889,0.1,11174.634,9186.657,8004.734,13433.839,0.092,0.286,0.138,1.205,76.5,16.0,33.0,1225.734,-0.626,0.521,7.666,<= 0.5
-29.50241667,25.47283333,0.4,11403.945,9115.638,7889.442,13693.26,0.093,0.288,0.139,1.209,63.9,14.0,30.0,1308.124,1.472,1.503,4.494,<= 0.5
-33.08419444,21.82283333,1.0,11498.472,9725.331,8386.975,11984.08,0.021,0.069,0.031,1.043,18.2,16.0,32.0,531.976,-2.209,3.712,6.725,0.5-1.0
-32.11044444,18.58447222,0.3,12029.112,9592.749,8144.886,14499.973,0.094,0.26,0.142,1.213,10.7,12.0,30.0,190.784,-0.296,0.331,6.32,<= 0.5
-28.01469444,25.36816667,0.6,10818.74,9174.111,8215.619,13586.774,0.115,0.502,0.172,1.269,35.5,5.0,23.0,1276.885,-0.503,1.132,6.395,0.5-1.0
-28.46513889,25.38455556,0.8,11092.598,9449.047,8362.688,13139.002,0.086,0.347,0.129,1.195,28.4,6.0,24.0,1246.385,3.048,0.859,6.981,0.5-1.0
-28.61858333,25.89688889,0.3,12814.769,9507.521,7905.399,15853.559,0.106,0.242,0.16,1.241,64.2,14.0,30.0,1293.407,1.077,0.909,6.915,<= 0.5
-29.67122222,24.972,0.3,11339.963,8894.668,7641.935,13707.84,0.095,0.253,0.142,1.212,76.8,16.0,32.0,1316.234,-0.739,1.422,5.288,<= 0.5
-27.79130556,26.56994444,0.3,12165.952,9946.376,8148.947,16660.19,0.159,0.469,0.239,1.398,147.4,17.0,30.0,1296.805,-0.966,0.694,7.351,<= 0.5
-28.96122222,26.74677778,0.6,10482.63,9119.117,8086.265,13660.438,0.133,0.576,0.2,1.325,30.3,4.0,22.0,1468.885,-0.368,0.95,6.958,0.5-1.0
-31.85683333,23.75897222,1.9,11038.641,9270.775,8242.559,12559.639,0.065,0.24,0.097,1.14,43.7,13.0,29.0,1182.861,-0.045,1.021,6.586,1.0-2.0
-29.3,29.98333333,2.0,9319.071,8301.396,7444.108,14228.646,0.206,1.082,0.309,1.573,65.8,9.0,23.0,1451.986,-0.521,7.29,6.82,1.0-2.0
-31.07422222,18.74708333,0.4,13148.191,10392.758,8755.604,13433.819,0.011,0.025,0.016,1.022,7.6,12.0,30.0,263.907,-3.081,1.504,2.87,<= 0.5
-30.97497222,18.66363889,0.3,13633.883,9950.995,8232.045,15255.462,0.056,0.117,0.085,1.12,7.5,12.0,30.0,395.6,1.023,1.31,4.658,<= 0.5
-27.88569444,25.45219444,0.4,13090.908,10453.271,8403.277,17230.325,0.138,0.355,0.207,1.338,148.7,17.0,31.0,1258.902,-2.231,1.037,6.612,<= 0.5
-28.33788889,24.94072222,0.9,11219.285,9602.41,8440.412,14134.392,0.118,0.496,0.177,1.284,26.9,6.0,24.0,1177.902,1.864,0.15,8.96,0.5-1.0
-28.79383333,25.21797222,0.5,9482.886,8454.178,7656.987,11521.31,0.098,0.483,0.146,1.22,61.4,15.0,31.0,1199.63,2.414,0.406,7.933,<= 0.5
-25.72069444,27.83119444,0.9,9320.044,8448.951,7725.094,13470.386,0.184,0.978,0.276,1.459,1.2,5.0,21.0,1178.578,-1.58,4.59,4.978,0.5-1.0
-34.27783203,20.70044518,2.3,11902.306,9606.974,8373.696,14286.565,0.091,0.269,0.137,1.203,30.3,14.0,27.0,148.222,2.267,6.698,5.819,2.0-3.0
-27.762,26.2895,0.3,12737.15,10369.337,8654.374,15662.984,0.104,0.282,0.156,1.235,147.0,17.0,30.0,1284.643,-0.62,0.199,8.761,<= 0.5
-27.81472222,25.34886111,0.3,10764.364,9079.16,7954.7,13697.499,0.121,0.438,0.181,1.278,149.6,17.0,30.0,1234.492,-2.386,1.042,6.581,<= 0.5
-33.82952778,19.62561111,0.3,9793.634,8561.397,7814.065,12193.102,0.111,0.564,0.166,1.252,23.1,15.0,28.0,286.977,-0.937,3.7,6.149,<= 0.5
-32.91963889,21.77130556,1.6,10590.389,9207.129,8215.555,11081.371,0.023,0.098,0.034,1.047,20.8,15.0,31.0,702.509,2.101,4.239,5.887,1.0-2.0
-31.61194444,22.35447222,1.5,10045.837,8901.259,8087.785,14294.528,0.171,0.79,0.256,1.444,43.8,13.0,28.0,1384.563,0.659,1.085,6.596,1.0-2.0
-30.27683333,25.46825,0.7,10450.141,8845.782,7878.305,12549.587,0.093,0.371,0.139,1.209,75.9,13.0,30.0,1581.866,-0.329,4.182,6.834,0.5-1.0
-29.94980556,26.24075,0.7,10564.156,8936.352,7978.982,12634.304,0.091,0.355,0.136,1.206,4.6,-3.0,16.0,1481.799,-3.058,0.401,8.159,0.5-1.0
-28.91788889,24.95,0.9,11836.112,9962.989,8599.595,13327.617,0.06,0.199,0.089,1.129,59.5,15.0,32.0,1161.49,2.693,1.298,5.785,0.5-1.0
-29.83375,25.79494444,0.8,11159.533,9336.9,8304.902,13141.907,0.083,0.297,0.124,1.184,77.1,14.0,30.0,1411.956,0.212,0.964,6.889,0.5-1.0
-28.10008333,25.97022222,0.3,11573.799,9614.453,8169.017,15326.838,0.145,0.545,0.217,1.36,41.7,5.0,23.0,1303.681,-2.402,0.685,7.374,<= 0.5
-31.07661111,18.64461111,0.4,12736.843,9565.945,8027.37,14612.055,0.069,0.157,0.104,1.149,7.6,12.0,30.0,312.338,1.592,0.906,5.5,<= 0.5
-29.21225,26.48691667,0.7,10248.434,9014.443,8019.166,13731.308,0.146,0.663,0.219,1.36,19.8,3.0,22.0,1378.453,-1.606,0.554,7.708,0.5-1.0
-28.96172222,25.03766667,0.3,11489.429,9298.52,8029.595,13909.854,0.096,0.298,0.145,1.221,60.1,15.0,32.0,1167.12,0.79,1.116,6.347,<= 0.5
-27.69608333,26.34430556,0.3,12857.003,10432.672,8589.826,16073.131,0.113,0.308,0.169,1.261,146.0,17.0,30.0,1275.461,0.046,0.111,9.344,<= 0.5
-28.77769444,26.62025,1.1,11233.991,9478.068,8273.401,14173.608,0.117,0.447,0.176,1.285,33.1,4.0,22.0,1453.651,0.748,0.682,7.489,1.0-2.0
-29.94527778,27.13147222,1.3,10092.154,8821.354,7803.242,12891.19,0.122,0.481,0.183,1.28,9.0,-2.0,16.0,1606.193,2.745,6.405,9.48,1.0-2.0
-28.53258333,27.91597222,0.3,10343.495,8935.607,7899.492,13549.581,0.136,0.53,0.204,1.321,32.6,8.0,26.0,1737.196,1.52,3.227,9.913,<= 0.5
-32.08236111,23.43872222,0.3,11740.135,9524.702,8307.702,13012.01,0.051,0.154,0.077,1.109,37.4,14.0,30.0,1030.144,0.418,1.268,5.773,<= 0.5
-28.48730556,25.54430556,0.3,11335.269,9217.401,7856.351,15577.478,0.161,0.57,0.241,1.421,62.3,14.0,31.0,1257.28,0.129,1.177,6.258,<= 0.5
-29.31519444,24.87936111,0.2,10774.457,9315.815,8209.492,13526.711,0.114,0.462,0.172,1.265,59.8,15.0,32.0,1155.394,-1.667,3.323,8.749,<= 0.5
-26.11388889,26.24583333,1.0,10553.976,8988.331,7978.466,13122.177,0.109,0.431,0.163,1.253,8.8,11.0,30.0,1498.596,-0.69,3.166,11.022,0.5-1.0
-33.57736111,19.51083333,2.1,9561.262,8267.788,7556.089,13252.154,0.16,0.704,0.241,1.397,21.5,15.0,27.0,305.124,1.658,0.817,5.658,2.0-3.0
-29.63869444,26.44344444,1.1,10618.191,9185.59,8066.966,14025.272,0.14,0.571,0.21,1.341,5.0,-3.0,16.0,1549.055,-1.075,1.058,6.771,1.0-2.0
-30.12713889,25.23516667,0.4,12218.892,10146.777,8725.487,14211.238,0.077,0.244,0.115,1.168,75.6,15.0,32.0,1423.678,0.295,0.964,6.895,<= 0.5
-32.79825,21.61366667,0.2,11514.425,9709.982,8397.327,12128.611,0.026,0.09,0.039,1.055,19.9,15.0,31.0,720.775,2.362,0.871,6.408,<= 0.5
-34.68349838,19.55983353,1.4,9702.151,8570.456,7976.687,12220.427,0.118,0.665,0.176,1.273,55.5,13.0,20.0,22.984,0.181,0.848,3.051,1.0-2.0
-28.20897222,25.9915,0.3,11528.37,9368.269,8007.481,15147.524,0.139,0.456,0.209,1.337,39.9,5.0,23.0,1348.729,-0.488,1.195,6.278,<= 0.5
-32.56344445,22.2765,0.3,11209.557,9685.843,8574.741,12470.195,0.053,0.202,0.079,1.113,26.3,16.0,32.0,655.08,1.235,1.519,3.524,<= 0.5
-29.903,26.04416667,1.2,10790.939,8994.227,7944.591,12913.198,0.09,0.313,0.135,1.204,4.4,-3.0,16.0,1479.372,-2.461,4.442,6.016,1.0-2.0
-30.31955556,26.22936111,0.8,11253.244,9487.2,8271.819,13912.318,0.108,0.395,0.162,1.252,6.3,-1.0,16.0,1427.624,-0.871,3.735,7.657,0.5-1.0
-31.90005556,18.75605556,0.3,13328.291,10433.295,8680.052,15334.322,0.071,0.181,0.106,1.156,9.4,13.0,29.0,332.15,2.857,3.285,7.739,<= 0.5
-34.1966095,21.21258354,1.9,10711.688,9013.249,7853.241,13469.781,0.112,0.375,0.168,1.262,17.0,13.0,26.0,119.822,1.721,0.172,6.531,1.0-2.0
-29.55,30.25,3.0,9259.867,8318.642,7566.383,13859.815,0.193,1.05,0.289,1.527,76.4,11.0,24.0,1077.707,2.233,16.526,6.921,2.0-3.0
-28.78741667,25.074,0.5,10306.384,8792.597,7793.047,12216.996,0.085,0.33,0.128,1.191,60.7,15.0,31.0,1230.343,2.616,0.533,7.642,<= 0.5
-30.06233333,25.69288889,0.6,11798.796,9677.617,8466.4,13632.477,0.072,0.222,0.108,1.156,72.0,14.0,31.0,1414.608,-0.166,1.424,5.342,0.5-1.0
-29.05425,25.13758333,0.4,10889.85,8964.382,7810.588,12947.292,0.087,0.278,0.131,1.194,62.0,15.0,31.0,1179.927,-3.002,0.692,7.261,<= 0.5
-28.82563889,25.53227778,0.3,10562.08,9222.133,8314.981,12651.312,0.093,0.442,0.14,1.213,62.7,14.0,31.0,1204.105,2.273,0.175,8.824,<= 0.5
-28.63911111,25.32283333,1.2,10832.987,9433.755,8378.953,13371.117,0.106,0.467,0.159,1.247,61.9,14.0,31.0,1249.119,3.136,0.552,7.614,1.0-2.0
-30.85069444,18.778,0.3,13784.819,9713.217,8080.631,15507.871,0.059,0.116,0.088,1.125,8.2,12.0,30.0,487.572,1.491,1.487,3.714,<= 0.5
-32.08780556,18.37094444,0.3,10936.727,9115.185,8003.009,14628.634,0.144,0.503,0.217,1.36,9.8,13.0,28.0,66.189,-1.734,6.461,5.909,<= 0.5
-29.35463889,27.06133333,0.2,10455.237,9064.143,8194.121,12392.295,0.085,0.376,0.128,1.19,25.9,4.0,20.0,1586.639,-0.169,3.594,8.091,<= 0.5
-32.18513889,18.48836111,0.3,12347.169,10134.078,8580.651,15435.363,0.114,0.352,0.172,1.268,9.9,13.0,29.0,114.14,0.88,1.317,3.388,<= 0.5
-32.72319444,22.99175,0.2,12027.591,9911.884,8622.971,12661.073,0.026,0.082,0.039,1.054,30.4,15.0,31.0,802.03,-1.534,0.735,6.788,<= 0.5
-30.20011111,26.20236111,0.6,10628.604,9043.741,8015.661,12983.893,0.101,0.396,0.151,1.23,5.4,-1.0,16.0,1422.926,0.653,1.182,6.368,0.5-1.0
-27.79833333,27.789,1.1,10720.936,9085.47,8119.176,12897.102,0.094,0.37,0.141,1.211,96.0,12.0,28.0,1538.26,-2.114,3.359,8.85,1.0-2.0
-34.01861191,21.7579174,1.3,10274.059,9010.984,7847.274,15014.71,0.185,0.68,0.278,1.469,15.2,17.0,28.0,65.489,-0.207,3.42,5.423,1.0-2.0
-32.83119444,22.81875,0.6,11361.092,9469.727,8366.336,12311.454,0.04,0.137,0.06,1.084,30.4,15.0,30.0,883.981,-2.944,0.971,6.404,0.5-1.0
-33.78308333,19.52280556,0.9,11001.359,9167.789,8036.96,14598.925,0.141,0.47,0.211,1.331,22.8,16.0,29.0,193.2,-0.363,0.611,5.621,0.5-1.0
-34.27308273,21.26405525,0.4,9331.571,8308.14,7674.389,11303.797,0.096,0.542,0.144,1.213,17.4,13.0,25.0,74.923,2.335,0.438,5.078,<= 0.5
-28.30577778,26.78708333,0.9,10829.354,9427.548,8294.777,14815.945,0.157,0.673,0.236,1.403,44.2,5.0,22.0,1421.789,-2.14,1.423,5.358,0.5-1.0
-29.21633333,25.29825,0.3,11274.891,8983.344,7774.215,13681.968,0.098,0.305,0.146,1.22,64.6,14.0,30.0,1302.387,-0.67,1.427,5.237,<= 0.5
-26.09,26.04222222,0.2,11125.021,9167.836,7844.336,14785.591,0.143,0.457,0.214,1.347,8.5,11.0,30.0,1510.354,0.904,0.169,9.088,<= 0.5
-31.94852778,22.97408333,0.5,11103.071,9216.569,8260.201,12027.341,0.04,0.142,0.06,1.084,36.0,14.0,29.0,1078.974,2.984,1.111,6.282,<= 0.5
-30.27372222,26.86063889,1.4,10288.678,8697.848,7650.102,12668.365,0.104,0.369,0.155,1.235,9.1,-1.0,16.0,1561.281,0.33,3.173,10.828,1.0-2.0
-31.78013889,23.96222222,0.8,9775.244,8669.907,7748.233,15632.234,0.228,0.991,0.342,1.651,50.7,11.0,27.0,1441.193,-1.518,1.465,5.029,0.5-1.0
-33.49488889,19.17013889,0.5,11653.588,9975.629,9106.318,15689.671,0.149,0.614,0.224,1.357,22.7,16.0,28.0,237.836,2.869,0.857,5.332,<= 0.5
-27.76352778,25.60283333,0.3,10780.92,9281.223,8094.707,13759.137,0.121,0.437,0.181,1.281,143.0,17.0,30.0,1263.999,1.969,0.695,7.324,<= 0.5
-29.93480556,25.68563889,1.2,11571.888,9649.284,8452.083,14201.586,0.104,0.36,0.155,1.24,72.9,14.0,31.0,1366.929,-1.319,0.264,8.527,1.0-2.0
-28.55197222,24.9845,0.7,9962.678,8607.12,7770.499,11688.362,0.08,0.363,0.121,1.18,60.3,15.0,31.0,1215.537,-1.512,0.271,8.382,0.5-1.0
-29.83761111,25.27783333,0.8,10434.27,8845.72,7829.89,12731.992,0.101,0.383,0.151,1.229,79.4,14.0,31.0,1481.378,0.518,0.617,7.644,0.5-1.0
-32.18138889,23.84169444,1.1,10470.638,9018.244,8060.912,12595.368,0.091,0.36,0.137,1.204,49.4,11.0,27.0,1455.394,-1.578,4.492,5.788,1.0-2.0
-28.11269444,27.79933333,0.7,11099.829,9402.1,8265.389,13474.323,0.1,0.392,0.15,1.227,97.5,12.0,28.0,1535.425,2.698,3.617,8.001,0.5-1.0
-32.40736111,21.88936111,0.6,11100.873,9621.223,8712.176,11436.006,0.015,0.066,0.022,1.03,26.2,15.0,31.0,752.364,0.804,1.425,4.708,0.5-1.0
-28.70927778,24.91197222,0.2,11336.227,9277.836,8076.054,13562.322,0.09,0.29,0.136,1.203,60.2,15.0,31.0,1230.601,0.341,0.457,7.825,<= 0.5
-27.47952778,26.53644444,0.6,11669.828,9704.621,8299.851,14508.263,0.112,0.402,0.168,1.265,147.4,17.0,30.0,1308.561,-2.014,0.72,7.307,0.5-1.0
-32.78961111,23.06952778,0.3,13631.767,11117.747,9383.211,15657.763,0.071,0.207,0.106,1.154,30.3,15.0,30.0,779.389,2.969,0.239,8.071,<= 0.5
-28.5,31.13333333,2.3,7795.298,7377.665,6961.427,11754.28,0.201,1.731,0.301,1.515,87.4,12.0,25.0,1110.639,0.009,19.234,7.905,2.0-3.0
-27.71977778,26.2095,0.2,12094.325,10070.425,8503.34,15651.47,0.133,0.478,0.2,1.325,146.2,17.0,30.0,1267.713,0.257,0.356,8.135,<= 0.5
-32.42463889,22.03486111,0.1,10822.765,9406.03,8601.441,10985.423,0.008,0.037,0.011,1.015,26.0,16.0,32.0,725.48,-0.184,0.689,6.782,<= 0.5
-34.21749878,20.52663803,1.3,13021.767,10020.236,8488.585,15087.222,0.074,0.176,0.11,1.159,26.9,15.0,27.0,74.916,-3.068,0.65,4.591,1.0-2.0
-28.84061111,25.78605556,0.6,11532.249,9394.587,8040.003,14786.641,0.125,0.378,0.188,1.292,63.3,14.0,31.0,1226.204,2.996,0.188,8.769,0.5-1.0
-29.2335,27.16652778,1.3,10789.641,9195.459,8197.029,13392.78,0.11,0.444,0.165,1.254,26.0,9.0,26.0,1554.386,-2.667,3.251,9.563,1.0-2.0
-34.33789063,19.1570549,1.3,11628.946,9588.653,8561.26,13629.048,0.079,0.261,0.119,1.172,75.2,12.0,20.0,66.563,-2.224,4.379,3.149,1.0-2.0
-28.01127778,26.40033333,0.2,11938.476,9820.435,8130.346,16047.905,0.154,0.523,0.231,1.392,87.7,16.0,30.0,1290.161,0.287,0.178,8.875,<= 0.5
-33.86572266,21.43269539,1.0,11109.704,9237.165,8151.487,12399.594,0.055,0.186,0.083,1.117,13.8,12.0,26.0,348.985,-1.731,4.421,4.651,0.5-1.0
-28.22525,25.29966667,0.5,11936.677,9428.988,7945.759,14636.996,0.103,0.277,0.154,1.234,32.8,5.0,23.0,1306.462,-2.875,1.326,5.788,<= 0.5
-29.03977778,25.26388889,0.3,10450.838,8755.18,7717.715,13053.554,0.111,0.376,0.166,1.253,62.7,15.0,31.0,1221.229,-2.446,0.656,7.369,<= 0.5
-28.361,28.49777778,0.9,11334.462,9399.378,8116.31,14233.553,0.114,0.364,0.17,1.265,113.6,10.0,26.0,1794.835,-0.395,3.467,8.58,0.5-1.0
-33.51858333,19.20058333,1.3,8810.091,7944.116,7225.766,14274.68,0.235,1.077,0.352,1.623,23.7,16.0,27.0,237.764,0.993,0.7,5.643,1.0-2.0
-27.90333333,26.56819444,0.5,10466.324,9164.473,8027.885,14303.313,0.159,0.69,0.238,1.389,149.9,17.0,30.0,1313.098,0.5,0.218,8.688,<= 0.5
-27.4905,26.30133333,0.5,12366.513,10159.699,8400.957,15997.56,0.129,0.373,0.194,1.308,145.9,17.0,30.0,1298.992,-1.572,0.999,6.729,<= 0.5
-28.626,26.15038889,0.6,10899.844,9421.263,8337.294,14189.48,0.134,0.544,0.201,1.319,65.7,14.0,30.0,1306.734,1.261,0.143,9.114,0.5-1.0
-28.30122222,25.65597222,0.7,11155.475,9375.704,8196.028,13613.338,0.101,0.377,0.152,1.232,34.2,5.0,23.0,1313.676,-1.877,0.419,7.99,0.5-1.0
-28.58152778,25.3385,1.0,11184.15,9607.487,8536.831,13569.589,0.098,0.401,0.146,1.222,61.5,14.0,31.0,1242.505,-2.535,0.707,7.283,0.5-1.0
-30.89263889,18.18141667,0.6,12037.328,9683.9,8409.338,13330.203,0.051,0.146,0.077,1.108,6.6,12.0,29.0,261.701,0.698,4.225,4.933,0.5-1.0
-30.71747222,18.72363889,0.2,12774.205,9672.98,8166.202,13959.979,0.045,0.104,0.067,1.094,9.7,11.0,29.0,687.68,0.65,1.235,5.481,<= 0.5
-33.68061111,19.72758333,0.8,8307.336,7516.717,7119.369,10027.464,0.092,0.703,0.137,1.204,22.2,15.0,28.0,462.956,-0.528,26.161,5.638,0.5-1.0
-31.63861111,18.16766667,0.7,10396.232,8614.926,7676.86,13765.877,0.14,0.495,0.211,1.331,7.4,12.0,28.0,136.149,-2.966,4.403,3.773,0.5-1.0
-28.03333333,30.35,0.3,10373.244,8883.162,8004.289,12733.061,0.101,0.426,0.152,1.234,70.5,12.0,28.0,1186.843,1.901,4.489,5.598,<= 0.5
-28.51922222,25.66397222,0.4,11256.141,9185.268,7885.371,14717.206,0.137,0.503,0.205,1.348,62.7,14.0,30.0,1282.904,2.044,0.399,8.02,<= 0.5
-28.63747222,25.49477778,0.6,11183.971,9356.114,8165.387,13918.885,0.11,0.385,0.166,1.256,62.3,14.0,31.0,1255.713,1.676,0.722,7.262,0.5-1.0
-29.45288889,26.20116667,1.1,10615.104,9147.202,8191.988,13098.329,0.106,0.455,0.159,1.243,18.0,4.0,21.0,1413.449,-2.267,1.201,6.307,1.0-2.0
-28.80247222,25.99416667,0.5,10597.577,9085.485,7981.853,13935.882,0.139,0.572,0.208,1.332,64.3,14.0,30.0,1290.495,0.794,0.977,6.769,<= 0.5
-27.66530556,25.73977778,0.5,11354.95,9490.191,8216.188,13824.956,0.099,0.328,0.148,1.222,145.1,17.0,29.0,1245.779,-1.966,1.364,5.568,<= 0.5
-34.11019516,20.94347191,1.1,9453.811,8416.814,7590.038,14503.912,0.208,0.914,0.312,1.549,32.0,14.0,27.0,82.671,-2.666,0.582,4.863,1.0-2.0
-28.88027778,26.68827778,1.3,9351.855,8601.894,7651.312,13667.702,0.188,0.925,0.282,1.476,30.6,4.0,22.0,1472.478,-0.89,1.064,6.707,1.0-2.0
-26.70333333,26.3075,0.5,11882.515,9429.751,8078.462,15560.702,0.137,0.474,0.205,1.352,10.7,11.0,29.0,1573.309,-2.684,1.522,4.335,<= 0.5
-31.7985,23.73905556,0.6,10571.261,9132.935,8155.188,13945.087,0.137,0.542,0.205,1.328,43.6,13.0,29.0,1203.567,1.238,0.745,7.176,0.5-1.0
-28.75683333,24.94302778,0.3,10598.6,8902.877,7866.608,12665.843,0.09,0.328,0.134,1.202,59.7,15.0,31.0,1227.108,2.273,0.281,8.356,<= 0.5
-28.66797222,25.03633333,0.2,10054.94,8622.486,7765.61,12372.828,0.104,0.443,0.156,1.238,61.8,14.0,31.0,1309.398,-2.739,1.33,5.771,<= 0.5
-30.50588889,25.83775,0.7,12301.843,10029.355,8691.713,14076.23,0.067,0.196,0.101,1.145,68.1,14.0,31.0,1308.419,1.772,1.437,5.168,0.5-1.0
-33.67891667,19.28247222,0.7,9369.879,8436.756,7697.114,14969.931,0.23,1.165,0.345,1.624,26.2,16.0,27.0,228.415,-2.057,1.349,3.938,0.5-1.0
-29.76386111,25.96575,0.6,10691.926,9015.854,7992.174,12519.938,0.079,0.288,0.119,1.175,82.6,14.0,31.0,1397.627,-1.544,1.315,5.9,0.5-1.0
-28.90422222,25.45419444,0.9,10754.211,9242.639,8165.236,13284.077,0.106,0.428,0.159,1.251,62.5,14.0,31.0,1196.102,-1.291,0.08,9.611,0.5-1.0
-30.45930556,25.36147222,0.5,11633.378,9522.959,8319.009,13347.748,0.071,0.24,0.106,1.153,66.2,15.0,32.0,1315.797,-1.061,4.098,6.833,<= 0.5
-28.74108333,25.82722222,0.3,10603.431,9010.358,7915.47,13529.151,0.122,0.429,0.183,1.28,63.2,14.0,31.0,1239.632,-2.803,0.826,7.042,<= 0.5
-30.94986111,18.45286111,0.2,15104.491,11765.313,9641.255,16232.245,0.036,0.083,0.054,1.075,6.6,12.0,29.0,329.678,2.832,0.149,7.691,<= 0.5
-31.90833333,18.63216667,0.8,10761.689,9065.803,8062.813,13095.544,0.099,0.365,0.148,1.222,8.5,13.0,30.0,231.503,-1.779,16.941,4.399,0.5-1.0
-27.76602778,26.78302778,0.9,10427.25,9166.95,7983.8,13983.725,0.148,0.598,0.222,1.355,147.9,17.0,29.0,1343.61,0.958,1.011,6.737,0.5-1.0
-33.51425,19.81902778,1.8,9239.954,8157.202,7619.154,10343.944,0.056,0.358,0.084,1.119,22.0,11.0,26.0,1202.744,0.065,1.308,5.779,1.0-2.0
-28.32013889,25.03191667,1.2,10579.843,9076.999,8075.863,12884.909,0.099,0.413,0.149,1.227,29.9,6.0,24.0,1226.459,1.034,0.67,7.344,1.0-2.0
-27.7085,26.25813889,0.1,12563.963,10162.338,8626.107,14311.037,0.065,0.185,0.098,1.14,145.8,17.0,30.0,1282.377,1.123,0.131,9.187,<= 0.5
-30.11816667,25.73052778,1.2,11209.309,9444.314,8358.397,13256.665,0.083,0.317,0.124,1.186,72.4,14.0,30.0,1471.629,-2.311,0.917,7.028,1.0-2.0
